model,year,motor_type,running,color,type,status,motor_volume,price
1,0.6368890554603677,3,-0.26741330901865185,14,1.0,3.0,-0.13841630326565363,0.0024208071101634227
3,0.4850418318410969,3,-0.23414075117036726,14,4.0,3.0,-0.13841630326565363,0.2115121211911148
3,-0.8815831807323398,3,0.8351485459338582,2,4.0,3.0,-0.13841630326565363,-0.7642473445199915
0,-0.5778887334937983,1,0.7806722632023154,1,1.0,3.0,-0.13841630326565363,-0.9036415539072924
3,0.33319460822182617,3,-0.1158858290404141,16,4.0,3.0,1.8379277833622016,0.2115121211911148
4,0.6368890554603677,3,-0.23414075117036726,1,1.0,3.0,-0.9289539379167956,1.159392745024761
1,0.33319460822182617,3,0.0985848273124796,3,1.0,3.0,-0.13841630326565363,-0.5830348723165004
2,0.02950016098328468,3,0.048675990540052526,1,1.0,2.0,-0.13841630326565363,1.2430292706571415
2,0.4850418318410969,3,-0.5087043752254397,1,1.0,3.0,-0.13841630326565363,2.3721223666942786
3,0.4850418318410969,3,-0.49836704506267576,16,,3.0,-0.13841630326565363,0.23939096306857496
1,0.6368890554603677,3,-0.1709228912586264,7,1.0,3.0,-0.13841630326565363,0.26726980494603514
3,0.6368890554603677,3,-1.030739548445013,14,1.0,2.0,-0.13841630326565363,-0.039397455706026846
3,-0.42604150987452755,3,0.9385218475614965,16,2.0,3.0,1.8379277833622016,-0.5551560304390402
0,0.6368890554603677,3,-0.9162281870602033,1,1.0,3.0,-0.13841630326565363,0.14181501649746434
4,0.18134738460255542,3,-0.4570177244116205,16,1.0,3.0,-0.9289539379167956,0.4206034352720661
0,0.33319460822182617,3,-0.7102823133993343,14,1.0,3.0,-0.13841630326565363,-0.5551560304390402
4,-0.12234706263598606,1,1.09676156276102,1,1.0,3.0,-0.13841630326565363,-0.37394355823554903
0,0.6368890554603677,3,-0.5335937718049294,1,1.0,3.0,-0.13841630326565363,-0.33212529541935876
2,-0.12234706263598606,3,0.1322100948659178,1,1.0,3.0,-0.13841630326565363,1.326665796289522
3,0.4850418318410969,3,-0.2008681933220825,16,4.0,3.0,-0.13841630326565363,0.8387860634339689
0,0.6368890554603677,3,-1.0219528178066637,1,1.0,3.0,-0.13841630326565363,-0.09515513946094721
2,-0.8815831807323398,1,0.2665953869818476,16,1.0,3.0,-0.13841630326565363,-0.41576182105173926
0,0.4850418318410969,3,-0.15095935654965542,1,1.0,3.0,-0.13841630326565363,-0.13697340227713747
2,-2.2482081933057763,4,0.8351485459338582,1,,,-0.13841630326565363,-0.0324277452366618
0,0.33319460822182617,3,0.06531226946419498,11,1.0,3.0,-0.13841630326565363,-0.41576182105173926
1,0.7887362790796384,3,-0.6833202821222104,7,1.0,3.0,-0.13841630326565363,0.2115121211911148
3,0.18134738460255542,4,-1.231077006999376,16,4.0,2.0,-0.13841630326565363,-0.0324277452366618
3,0.33319460822182617,3,-0.7332291188946375,1,4.0,3.0,-0.13841630326565363,0.07211791180381387
2,-0.2741942862552568,3,0.6800885934924008,1,1.0,3.0,-0.9289539379167956,0.0024208071101634227
1,0.02950016098328468,3,0.13185738516076437,14,1.0,3.0,-0.13841630326565363,-0.5551560304390402
3,0.4850418318410969,3,-0.13432307762551313,1,4.0,3.0,-0.13841630326565363,0.25333038400730507
3,0.33319460822182617,3,-0.2507770300945096,1,4.0,3.0,-0.13841630326565363,0.14181501649746434
3,0.7887362790796384,3,-0.35059470363936357,1,4.0,2.0,-0.13841630326565363,0.2115121211911148
3,0.4850418318410969,3,-1.1082695246657417,7,,3.0,-0.13841630326565363,-0.0324277452366618
2,0.7887362790796384,3,-0.7831379556670646,16,1.0,3.0,-0.13841630326565363,3.626670251179987
3,0.33319460822182617,3,-0.06777796192894375,1,4.0,3.0,1.8379277833622016,0.3509063305784157
1,0.7887362790796384,3,-0.6120776768530779,16,1.0,,-0.13841630326565363,-0.30424645354189855
0,0.4850418318410969,3,-0.35059470363936357,1,1.0,3.0,-0.13841630326565363,-0.1090945603996773
3,0.4850418318410969,3,-0.9221975817359928,1,4.0,3.0,-0.13841630326565363,0.7690889587403184
0,0.9405835026989091,3,-0.7464629689690077,16,1.0,3.0,-0.13841630326565363,1.2569686915958715
4,0.9405835026989091,3,-0.9445098612312453,2,1.0,3.0,-0.13841630326565363,1.1175744822085707
0,-0.2741942862552568,3,0.9303987735195968,14,1.0,3.0,-0.13841630326565363,-0.7642473445199915
3,0.18134738460255542,3,0.8351485459338582,1,4.0,3.0,1.8379277833622016,-0.13697340227713747
3,0.4850418318410969,3,-0.15095935654965542,7,4.0,3.0,-0.13841630326565363,0.2812092258847652
0,-0.12234706263598606,3,0.9803076102920237,1,1.0,2.0,-0.13841630326565363,-0.7642473445199915
4,0.02950016098328468,1,-0.3846564132722737,16,1.0,3.0,-0.13841630326565363,0.07211791180381387
3,0.4850418318410969,3,-0.9554837848600923,16,4.0,3.0,1.8379277833622016,0.9781802728212697
0,0.7887362790796384,3,-1.1082695246657417,1,1.0,3.0,-0.13841630326565363,0.07211791180381387
2,-2.0963609696865055,3,1.8895562225357687,14,1.0,2.0,-0.13841630326565363,-1.4194001286403057
3,0.9405835026989091,3,-0.9532095722242843,13,4.0,,1.8379277833622016,1.953939738532376
1,-0.42604150987452755,3,-1.2321511238296663,13,,2.0,-0.13841630326565363,-0.9454598167234827
4,0.33319460822182617,3,-0.0012328462323743872,1,1.0,3.0,-0.13841630326565363,-0.2345493488482481
4,1.0924307263181798,3,-1.1374906967512963,1,1.0,3.0,-0.9289539379167956,1.6054542150641238
1,0.33319460822182617,3,0.048675990540052526,10,1.0,3.0,-0.13841630326565363,-0.41576182105173926
2,0.18134738460255542,3,-0.4363430640860928,1,1.0,3.0,-0.13841630326565363,1.6751513197577743
2,-2.8555970877828596,3,2.32372408937185,2,1.0,3.0,-0.13841630326565363,-1.6006126008437969
3,0.4850418318410969,3,-0.4570177244116205,14,4.0,3.0,-0.13841630326565363,0.2115121211911148
3,0.6368890554603677,4,-0.7774749594572992,16,4.0,3.0,1.8379277833622016,0.8387860634339689
3,0.33319460822182617,3,-0.1468978195287056,16,4.0,3.0,-0.13841630326565363,-0.06727629758348702
3,0.4850418318410969,3,0.059848783726571,14,4.0,2.0,-0.13841630326565363,0.2812092258847652
1,-0.42604150987452755,1,0.7317752443062199,1,1.0,2.0,-0.13841630326565363,-1.3636424448853854
3,0.33319460822182617,3,-0.33395842471522125,7,4.0,3.0,1.8379277833622016,0.2812092258847652
3,0.4850418318410969,3,-0.45041237718421767,16,4.0,3.0,1.8379277833622016,-0.0324277452366618
4,0.7887362790796384,3,0.008162132912751856,1,1.0,2.0,-1.7194915725679376,0.6575735912304776
0,0.9405835026989091,3,-1.1008908831181832,2,1.0,3.0,-0.13841630326565363,1.5357571103704732
4,1.2442779499374506,3,-1.2319039934123972,16,1.0,2.0,-0.13841630326565363,1.2569686915958715
1,1.0924307263181798,3,-1.1423827142028624,1,1.0,3.0,-0.13841630326565363,1.2987869544120618
4,0.18134738460255542,3,-0.4570177244116205,1,1.0,3.0,-0.13841630326565363,0.25333038400730507
2,-0.2741942862552568,3,0.8472173788988849,16,1.0,3.0,5.790615956617913,-0.0324277452366618
2,0.18134738460255542,3,-0.16757247985423324,1,1.0,3.0,-0.13841630326565363,1.2569686915958715
2,-1.0334304043516105,3,0.7317752443062199,1,1.0,2.0,3.814271869990057,-0.7642473445199915
1,0.6368890554603677,3,-0.0960596360999857,16,1.0,3.0,-0.13841630326565363,0.07211791180381387
1,-0.12234706263598606,4,0.3182820377956667,1,1.0,3.0,-0.9289539379167956,-0.7084896607650711
3,0.9405835026989091,3,-0.5247892609587002,1,4.0,3.0,-0.13841630326565363,2.9993963089371327
2,-0.12234706263598606,3,0.4526673299115965,7,1.0,2.0,-0.13841630326565363,-0.2903070326031685
3,0.4850418318410969,3,-0.11768679870137082,1,4.0,3.0,1.8379277833622016,0.12787559555873423
2,-2.5519026405443177,1,1.6517976287922007,2,1.0,3.0,-0.9289539379167956,-1.461218391456496
0,0.6368890554603677,3,-0.6999565610463527,13,1.0,3.0,-0.13841630326565363,-0.2903070326031685
4,-0.5778887334937983,1,1.0418951491891348,16,1.0,3.0,-0.9289539379167956,-0.7084896607650711
1,0.7887362790796384,3,-0.616775166425641,9,1.0,3.0,-0.13841630326565363,0.5599976446593671
1,-0.8815831807323398,3,-1.2314078015645844,2,,2.0,-0.13841630326565363,-1.2242482354980846
3,0.33319460822182617,3,-0.47769238473714815,16,4.0,3.0,-0.13841630326565363,0.9084831681276193
0,-0.5778887334937983,3,0.7307634264298886,2,1.0,2.0,-0.9289539379167956,-0.9454598167234827
4,-1.0334304043516105,3,0.907509857073205,13,1.0,3.0,-0.13841630326565363,-0.9454598167234827
1,0.6368890554603677,3,-0.6999565610463527,1,1.0,2.0,-0.13841630326565363,0.14181501649746434
0,0.6368890554603677,3,0.015403432691767919,1,1.0,3.0,-0.13841630326565363,-0.06727629758348702
4,-1.1852776279708812,3,0.3182820377956667,2,1.0,,-1.7194915725679376,-0.0324277452366618
0,0.9405835026989091,2,-1.1082695246657417,16,1.0,3.0,-1.7194915725679376,1.0339379565761901
1,0.4850418318410969,3,-0.6500477242739258,14,1.0,3.0,-0.13841630326565363,-0.34606471635808883
1,0.7887362790796384,3,-0.08441424085308606,16,1.0,3.0,-0.13841630326565363,0.3090880677622254
2,0.4850418318410969,3,-0.40533107359780135,1,1.0,3.0,-0.13841630326565363,2.232728157306978
0,0.18134738460255542,3,-0.5169574928807871,2,1.0,2.0,-0.13841630326565363,-0.2763676116644384
3,0.33319460822182617,3,-0.13432307762551313,16,4.0,2.0,-0.13841630326565363,0.2812092258847652
0,0.33319460822182617,1,1.0302164470644506,16,1.0,2.0,-0.13841630326565363,-0.48545892574538974
2,-2.8555970877828596,1,1.3520150540720497,14,1.0,3.0,0.6521213313854892,-1.447278970517766
2,-3.0074443114021303,3,2.4891213719760708,13,1.0,2.0,-0.9289539379167956,-1.5727337589663368
1,0.6368890554603677,3,-0.06777796192894375,14,1.0,3.0,-0.13841630326565363,-0.17879166509332775
0,0.7887362790796384,3,-0.4836849350325023,16,1.0,3.0,-0.13841630326565363,0.07211791180381387
3,0.4850418318410969,3,-0.8663193502877761,13,4.0,3.0,-0.13841630326565363,0.044239069926353694
1,0.6368890554603677,3,-0.5707283562020226,13,1.0,3.0,-0.13841630326565363,0.07211791180381387
3,0.4850418318410969,3,-0.23993379099358006,2,1.0,3.0,1.8379277833622016,0.11393617462000415
4,-0.42604150987452755,3,0.5976731950367498,16,1.0,3.0,-0.13841630326565363,-0.34606471635808883
2,0.4850418318410969,3,-0.8084869499455907,1,1.0,3.0,-0.13841630326565363,3.2781847277117344
3,0.33319460822182617,3,0.24592072665631992,1,4.0,3.0,-0.13841630326565363,-0.06727629758348702
1,0.9405835026989091,3,-0.9873227617614049,1,1.0,3.0,-0.13841630326565363,0.6296947493530175
2,-2.5519026405443177,1,1.8688815622102413,14,1.0,,-0.13841630326565363,-1.3218241820691952
1,0.6368890554603677,3,-1.025570883363631,16,1.0,2.0,-0.13841630326565363,0.2812092258847652
4,0.33319460822182617,1,-0.1468978195287056,16,1.0,3.0,-0.13841630326565363,0.5181793818431768
4,0.7887362790796384,3,-0.5397163657137312,16,1.0,3.0,-0.13841630326565363,0.546058223720637
2,-2.5519026405443177,3,1.5587616573273262,2,1.0,,-0.13841630326565363,-1.5030366542726863
3,0.4850418318410969,3,-0.35364442278398217,1,4.0,3.0,-0.13841630326565363,0.4206034352720661
1,-0.5778887334937983,3,0.8804899367471696,14,1.0,3.0,-0.13841630326565363,-1.0430357632945932
0,0.6368890554603677,3,-0.04615079932755879,1,1.0,3.0,-0.13841630326565363,0.07211791180381387
3,0.33319460822182617,3,-0.6500477242739258,16,4.0,3.0,-0.13841630326565363,0.3230274887009555
0,-0.5778887334937983,3,0.5477643582643229,1,1.0,3.0,-0.13841630326565363,-0.45758008386792953
3,0.7887362790796384,3,-0.6001388875014987,1,,,-0.13841630326565363,0.1696938583749245
4,-0.12234706263598606,3,-0.2192591306680524,1,1.0,3.0,-0.13841630326565363,0.0024208071101634227
0,0.18134738460255542,3,0.6800885934924008,2,1.0,3.0,-0.13841630326565363,-0.6387925560714207
4,-0.5778887334937983,1,1.5958499304852902,16,1.0,3.0,-0.9289539379167956,-0.5551560304390402
1,-0.2741942862552568,1,0.9798711682125518,1,1.0,3.0,-1.7194915725679376,-0.7642473445199915
0,0.33319460822182617,3,0.9303987735195968,2,1.0,3.0,-0.13841630326565363,-0.16485224415459765
0,0.4850418318410969,3,-0.35364442278398217,7,1.0,3.0,-0.13841630326565363,-0.33212529541935876
4,1.0924307263181798,3,-1.232121077345815,16,1.0,2.0,-0.13841630326565363,1.3893931905138075
0,0.7887362790796384,3,-0.1842319143979402,16,1.0,,-0.13841630326565363,-0.48545892574538974
3,0.4850418318410969,3,-0.5794599927987898,14,4.0,3.0,1.8379277833622016,1.2430292706571415
0,0.6368890554603677,3,-0.5984752596090844,1,1.0,3.0,-0.13841630326565363,-0.09515513946094721
4,1.0924307263181798,3,-1.2298220447802863,1,1.0,3.0,-0.13841630326565363,1.2569686915958715
4,0.6368890554603677,3,-0.19858447034252474,1,1.0,3.0,-0.9289539379167956,-0.15091282321586758
3,0.18134738460255542,3,-0.06777796192894375,7,4.0,3.0,-0.13841630326565363,0.07211791180381387
2,-2.5519026405443177,1,1.8688815622102413,1,1.0,2.0,3.0237342353389143,-1.3636424448853854
0,-0.42604150987452755,3,0.24592072665631992,16,1.0,3.0,-0.13841630326565363,-0.6527319770101508
0,-0.42604150987452755,3,0.21490873616802844,16,1.0,,-0.9289539379167956,-0.833944449213642
3,0.33319460822182617,3,0.14849366408490666,7,4.0,3.0,-0.13841630326565363,-0.09515513946094721
3,0.33319460822182617,3,-0.8394989404338822,14,,3.0,-0.13841630326565363,0.14181501649746434
2,-2.400055416925047,1,1.455388355699688,2,1.0,,-0.13841630326565363,-1.6284914427212571
2,-2.2482081933057763,3,0.1632220853542093,14,1.0,3.0,-0.13841630326565363,-1.0430357632945932
0,-0.5778887334937983,4,0.7473997053540309,1,1.0,3.0,-0.9289539379167956,-0.8478838701523721
2,-2.0963609696865055,4,1.8688815622102413,6,1.0,2.0,4.6048095046412,-1.461218391456496
1,0.6368890554603677,3,-0.4171398193359329,14,1.0,3.0,-0.13841630326565363,0.14181501649746434
4,-0.12234706263598606,1,-0.09004250363350452,1,1.0,3.0,-1.7194915725679376,0.0024208071101634227
1,0.6368890554603677,3,-1.0565828738519225,16,1.0,3.0,-0.13841630326565363,-0.13697340227713747
0,0.18134738460255542,3,-0.09521116871488644,14,1.0,3.0,-0.13841630326565363,-0.7084896607650711
3,0.4850418318410969,3,-0.15095935654965542,1,4.0,3.0,-0.13841630326565363,0.36484575151714577
4,-0.12234706263598606,3,0.5250286410509434,1,1.0,2.0,-0.13841630326565363,0.07211791180381387
2,-1.337124851590152,3,1.3520150540720497,14,1.0,2.0,1.8379277833622016,-1.0639448947026884
0,0.33319460822182617,3,0.12187276470315397,1,1.0,,-0.13841630326565363,-0.34606471635808883
1,0.6368890554603677,3,-0.7382200025718801,7,1.0,3.0,-0.13841630326565363,0.18363327931365458
0,0.02950016098328468,3,-1.2301547703587692,1,1.0,2.0,-0.13841630326565363,-0.5551560304390402
0,-0.5778887334937983,3,1.762212719726714,1,1.0,2.0,-0.9289539379167956,-0.987278079539673
3,0.7887362790796384,3,-0.6666840031980681,7,4.0,3.0,-0.13841630326565363,0.4206034352720661
4,0.4850418318410969,3,-0.6534269975041332,1,1.0,3.0,-0.13841630326565363,0.6296947493530175
1,0.6368890554603677,3,-1.2311030382574453,1,1.0,3.0,-0.13841630326565363,-0.09515513946094721
1,1.0924307263181798,3,-0.9325349118987566,16,1.0,3.0,-0.13841630326565363,1.1175744822085707
0,0.02950016098328468,3,-0.632866047810396,7,1.0,3.0,-0.9289539379167956,-0.6248531351326906
3,0.6368890554603677,3,-0.7997742345912069,7,,3.0,-0.13841630326565363,1.0339379565761901
4,0.18134738460255542,3,-0.27094578148187154,1,1.0,2.0,-0.13841630326565363,-0.2484887697869782
2,0.18134738460255542,3,-0.33395842471522125,1,1.0,3.0,-0.13841630326565363,1.6751513197577743
3,0.6368890554603677,3,-0.33395842471522125,1,4.0,3.0,-0.13841630326565363,0.5599976446593671
3,0.33319460822182617,3,-0.35059470363936357,2,4.0,3.0,1.8379277833622016,0.25333038400730507
2,0.33319460822182617,3,-0.16759563547379788,1,1.0,,-0.13841630326565363,-0.5551560304390402
0,0.33319460822182617,3,0.3814015690228995,1,1.0,3.0,-0.13841630326565363,-0.6387925560714207
1,0.6368890554603677,3,0.08028492049592297,13,1.0,,-0.13841630326565363,-0.6945502398263411
2,-3.0074443114021303,3,4.97008061103939,2,1.0,,-0.13841630326565363,-1.7957644939860182
2,-0.8815831807323398,3,0.8558232062593859,7,1.0,2.0,-0.13841630326565363,-0.8060656073361818
1,0.9405835026989091,3,-1.1702935056423247,1,1.0,3.0,-0.13841630326565363,1.1175744822085707
2,-0.12234706263598606,3,0.7317752443062199,16,1.0,3.0,-0.13841630326565363,0.044239069926353694
1,0.7887362790796384,3,-0.9495007449084879,16,1.0,3.0,-0.13841630326565363,0.3509063305784157
0,0.4850418318410969,3,-0.5918207480394275,7,1.0,3.0,-0.13841630326565363,-0.2484887697869782
1,0.6368890554603677,3,-0.986100558541601,1,1.0,3.0,-0.13841630326565363,0.2115121211911148
2,-0.42604150987452755,3,0.5767152918647624,13,1.0,2.0,3.814271869990057,0.07211791180381387
0,0.33319460822182617,3,-0.6001388875014987,14,1.0,3.0,-0.13841630326565363,-0.13697340227713747
2,-0.729735957113069,3,0.46300466007436036,16,1.0,2.0,-6.857986197800361,-0.44364066292919946
0,0.33319460822182617,3,-0.43377609826007535,7,1.0,3.0,-0.13841630326565363,-0.2763676116644384
2,-1.0334304043516105,3,1.8688815622102413,1,1.0,2.0,-0.13841630326565363,-0.833944449213642
1,0.33319460822182617,4,0.7640359842781732,1,1.0,3.0,-0.13841630326565363,-0.6248531351326906
4,0.4850418318410969,3,1.0418951491891348,14,1.0,3.0,-0.13841630326565363,-0.2345493488482481
3,0.33319460822182617,3,-0.34330709262121833,1,4.0,3.0,-0.13841630326565363,0.2812092258847652
0,-0.42604150987452755,1,0.8139448210506004,1,1.0,2.0,-0.13841630326565363,-0.7642473445199915
4,0.18134738460255542,1,0.008162132912751856,1,1.0,3.0,-1.7194915725679376,0.2115121211911148
3,0.33319460822182617,1,-0.1882471401797609,1,,3.0,-0.13841630326565363,0.2501243171913971
2,0.33319460822182617,3,-0.363981752946746,1,1.0,3.0,-0.13841630326565363,2.232728157306978
2,-2.5519026405443177,3,2.354736079860141,2,1.0,2.0,-0.13841630326565363,-1.4194001286403057
2,-0.5778887334937983,3,1.1452684508167732,7,1.0,3.0,-0.13841630326565363,-0.45758008386792953
3,0.4850418318410969,3,-0.8164105135153491,16,4.0,3.0,-0.13841630326565363,-0.13697340227713747
4,0.6368890554603677,3,-0.5003212139566446,16,1.0,3.0,-0.13841630326565363,0.6993918540466679
0,0.4850418318410969,3,-0.5236120044504439,16,1.0,3.0,-0.13841630326565363,0.07211791180381387
0,0.33319460822182617,3,-0.5003212139566446,7,1.0,3.0,-0.13841630326565363,-0.3878829791742791
0,0.18134738460255542,3,-0.2175044722462248,16,1.0,3.0,-0.13841630326565363,-0.20667050697078793
2,-1.0334304043516105,3,1.0418951491891348,1,1.0,3.0,-0.13841630326565363,-0.8897021329685624
0,0.7887362790796384,3,-0.23414075117036726,1,1.0,,-0.13841630326565363,-0.13697340227713747
2,-2.0963609696865055,3,0.8454858760966221,2,1.0,3.0,2.2331966006877733,-1.3357636030079252
0,0.02950016098328468,3,-0.5335937718049294,7,1.0,3.0,-0.13841630326565363,-0.6248531351326906
3,0.33319460822182617,3,-0.5707283562020226,7,4.0,3.0,-0.13841630326565363,-0.06727629758348702
3,0.7887362790796384,3,-0.8995919081360608,1,4.0,3.0,-0.13841630326565363,-0.0324277452366618
2,-0.2741942862552568,3,0.4733419902371242,16,1.0,3.0,3.814271869990057,0.4903005399657166
1,0.6368890554603677,3,-0.26741330901865185,16,1.0,3.0,-0.13841630326565363,0.05817849086508378
0,0.33319460822182617,3,-0.7807423315019879,13,1.0,3.0,-0.13841630326565363,-0.4924286362147548
4,0.33319460822182617,3,-0.566866329653214,16,1.0,3.0,-0.13841630326565363,0.5599976446593671
1,0.4850418318410969,3,-0.8188242801083545,1,1.0,2.0,-0.13841630326565363,-0.0324277452366618
0,0.7887362790796384,3,-1.1338639879458332,14,1.0,3.0,-0.13841630326565363,0.8109072215565086
2,0.9405835026989091,3,-1.0048962230381033,14,1.0,3.0,-0.13841630326565363,2.7903049948561813
2,-2.703749864163589,4,0.6284019426785816,2,1.0,2.0,-0.9289539379167956,-0.0324277452366618
1,0.7887362790796384,3,-0.9221975817359928,2,1.0,3.0,-0.13841630326565363,0.2812092258847652
2,-0.8815831807323398,3,2.1273148162793367,1,1.0,2.0,3.814271869990057,-0.41576182105173926
3,0.33319460822182617,3,-0.6741016578296609,0,1.0,3.0,1.8379277833622016,0.8387860634339689
0,0.6368890554603677,3,-0.6833202821222104,1,1.0,3.0,-0.13841630326565363,-0.16485224415459765
2,-3.0074443114021303,1,1.0625698095146625,16,1.0,2.0,-0.9289539379167956,-1.6006126008437969
3,0.33319460822182617,3,-0.06777796192894375,1,4.0,2.0,-0.13841630326565363,0.3857548829252409
2,-3.0074443114021303,3,1.2589790826071752,14,1.0,2.0,-0.9289539379167956,-1.461218391456496
2,-2.5519026405443177,1,1.765508260582603,14,1.0,,-0.13841630326565363,-1.5030366542726863
4,0.33319460822182617,3,-0.2916204418073992,16,1.0,3.0,-1.7194915725679376,0.2115121211911148
0,0.33319460822182617,3,0.5311280793401806,16,1.0,3.0,-0.13841630326565363,-0.37394355823554903
0,-0.5778887334937983,3,1.2631243520024436,1,1.0,2.0,-0.13841630326565363,-1.2521270773755446
1,0.7887362790796384,3,-0.30068586686693666,7,1.0,3.0,-0.13841630326565363,-0.20667050697078793
4,0.6368890554603677,3,-0.4104997386791832,16,1.0,3.0,-1.7194915725679376,1.786666687267615
1,0.9405835026989091,3,-1.1461415617918502,1,1.0,,-0.13841630326565363,-0.05333687664475694
1,0.4850418318410969,3,-0.367230982563506,2,1.0,2.0,-0.13841630326565363,-0.4993983466841198
3,-0.8815831807323398,3,1.229851794154159,16,4.0,3.0,1.8379277833622016,-0.6945502398263411
4,-1.1852776279708812,1,1.0418951491891348,1,1.0,3.0,-1.7194915725679376,-0.987278079539673
0,0.18134738460255542,4,-0.2175044722462248,2,1.0,3.0,-0.13841630326565363,-0.48545892574538974
3,0.33319460822182617,3,-0.002175197250011974,2,4.0,3.0,-0.13841630326565363,-0.16485224415459765
0,0.02950016098328468,3,0.1152211062366219,7,1.0,3.0,-0.13841630326565363,-0.2763676116644384
4,0.6368890554603677,3,-0.5087043752254397,2,1.0,3.0,-0.13841630326565363,0.2115121211911148
2,1.0924307263181798,3,-0.8550049356780279,7,1.0,3.0,-0.13841630326565363,4.463035507503792
1,0.6368890554603677,3,-0.33395842471522125,2,1.0,3.0,-0.13841630326565363,0.2115121211911148
2,-1.7926665224479643,3,1.6621349589549645,14,1.0,,-0.13841630326565363,-1.5309154961501465
3,0.6368890554603677,3,-1.1909681659678524,7,4.0,3.0,-0.13841630326565363,-0.05333687664475694
2,-2.703749864163589,3,0.6800885934924008,7,1.0,3.0,-0.13841630326565363,-1.5587943380276066
4,-0.2741942862552568,3,-0.2175044722462248,16,1.0,2.0,-0.9289539379167956,-0.0324277452366618
2,0.33319460822182617,3,-0.3949937434350375,1,1.0,2.0,-0.13841630326565363,2.6509107854688807
3,0.4850418318410969,3,-0.49836704506267576,1,4.0,3.0,1.8379277833622016,-0.09515513946094721
3,0.33319460822182617,3,-0.11768679870137082,2,4.0,3.0,1.8379277833622016,-0.16485224415459765
0,-0.12234706263598606,3,0.1942340758425008,1,1.0,,-0.13841630326565363,-1.0430357632945932
2,-1.4889720752094227,1,1.3210030635837582,14,1.0,3.0,2.2331966006877733,-1.1824299726818943
3,0.4850418318410969,3,-0.2916204418073992,16,2.0,3.0,-0.13841630326565363,-0.06727629758348702
2,-2.5519026405443177,3,0.6180646125158178,1,1.0,3.0,-0.13841630326565363,-1.3497030239466554
